date,state,avgLoans,totalLoans,avgTerm,avgIntRate,avgGrade,avgEmpLength,avgAnnualInc,avgVerifStatus,avgHomeOwner,avgOpenAcc,avgRevolBal,avgRevolUtil,avgTotalAcc,countOfLoans
2014-02-01,AK,16095.945945945947,595550,41.83783783783784,14.328378378378378,2.918918918918919,5.628571428571429,75511.13513513513,0.8108108108108109,0.16216216216216217,9.135135135135135,17098.783783783783,68.82702702702703,22.7027027027027,37
2014-03-01,AK,16478.947368421053,939300,41.05263157894737,14.590175438596491,3.017543859649123,6,69490.89894736842,0.8596491228070176,0.08771929824561403,10.56140350877193,16427.40350877193,64.27368421052631,23.473684210526315,57
2014-04-01,AK,17835.655737704918,1087975,44.65573770491803,14.827540983606557,3.1147540983606556,6.423728813559322,90252.73770491804,0.639344262295082,0.08196721311475409,10.672131147540984,20119.868852459018,60.596721311475406,26.19672131147541,61
2014-05-01,AK,16416.81818181818,902925,43.41818181818182,14.031272727272727,3.036363636363636,6.509433962264151,73369.89709090909,0.6727272727272727,0.12727272727272726,10.418181818181818,16544.52727272727,63.336363636363636,21.12727272727273,55
2014-06-01,AK,16805.85106382979,789875,47.234042553191486,14.322127659574468,3.106382978723404,6.441860465116279,81437.2255319149,0.7659574468085106,0.10638297872340426,9.851063829787234,19541,66.6659574468085,22.893617021276597,47
2014-07-01,AK,16586.21794871795,1293725,43.38461538461539,14.862179487179487,3.3205128205128207,6.306666666666667,78485.57474358975,0.6538461538461539,0.10256410256410256,11.051282051282051,15634.166666666666,63.815384615384616,25.5,78
2014-08-01,AK,17941.379310344826,520300,42.62068965517241,13.42448275862069,2.793103448275862,5.689655172413793,73061.20689655172,0.5517241379310345,0.10344827586206896,11.586206896551724,18379.758620689656,56.16206896551724,24.93103448275862,29
2014-09-01,AK,17653.947368421053,335425,42.31578947368421,12.79,2.5789473684210527,5.052631578947368,83511.1052631579,0.631578947368421,0.05263157894736842,11.526315789473685,19158.894736842107,58.54736842105263,26.105263157894736,19
2014-10-01,AK,18932.971014492752,1306375,42.608695652173914,14.451594202898551,3.130434782608696,6.828125,76328.80434782608,0.782608695652174,0.057971014492753624,11.159420289855072,21093.246376811596,62.789855072463766,24.797101449275363,69
2014-11-01,AK,17071.610169491527,1007225,41.69491525423729,12.51271186440678,2.610169491525424,5.896551724137931,72995.47457627118,0.7966101694915254,0.1016949152542373,9.491525423728813,20719.457627118645,65.22372881355932,23.06779661016949,59
2014-12-01,AK,15664.39393939394,516925,45.45454545454545,13.94030303030303,3.0606060606060606,5.848484848484849,72162.24848484849,0.7878787878787878,0.09090909090909091,10.545454545454545,20771.939393939392,67.13939393939394,24.21212121212121,33
2015-01-01,AK,16767.105263157893,1592875,43.578947368421055,13.54021052631579,2.957894736842105,6.5212765957446805,76484.16168421053,0.7684210526315789,0.14736842105263157,11.031578947368422,19263.894736842107,68.44736842105263,25.463157894736842,95
2015-02-01,AK,17250.909090909092,948800,42.54545454545455,12.657818181818183,2.8181818181818183,6.277777777777778,77515.9070909091,0.7272727272727273,0.09090909090909091,10.927272727272728,18012.272727272728,67.87818181818182,25.145454545454545,55
2015-03-01,AK,16356.060606060606,1079500,45.09090909090909,12.661363636363637,2.742424242424242,5.96875,71283.06393939393,0.7272727272727273,0.09090909090909091,9.636363636363637,17217.363636363636,62.34848484848485,21.681818181818183,66
2015-04-01,AK,16710.593220338982,1971850,42.71186440677966,12.852542372881356,2.8220338983050848,6.04424778761062,76240.67542372881,0.7542372881355932,0.11864406779661017,10.830508474576272,19592.72033898305,63.09830508474576,23.26271186440678,118
2015-05-01,AK,18012.058823529413,1531025,44.470588235294116,12.44964705882353,2.7529411764705882,6.036585365853658,77589.27564705882,0.8117647058823529,0.09411764705882353,9.470588235294118,17617.41176470588,61.63411764705882,22.88235294117647,85
2015-06-01,AK,16718.42105263158,952950,41.473684210526315,12.553684210526315,2.754385964912281,6.375,85308.94736842105,0.6491228070175439,0.10526315789473684,10.56140350877193,18037.912280701756,59.92982456140351,23.280701754385966,57
2015-07-01,AK,16770.14563106796,1727325,43.689320388349515,13.468446601941748,3.0970873786407767,6.45,79061.19805825243,0.6796116504854369,0.1553398058252427,11.893203883495145,18704.058252427185,59.697087378640774,25.932038834951456,103
2015-08-01,AK,17769.565217391304,1226100,46.78260869565217,12.98536231884058,2.9130434782608696,6.72463768115942,76254.46376811594,0.7246376811594203,0.14492753623188406,10.318840579710145,18302.36231884058,57.84347826086957,21.333333333333332,69
2015-09-01,AK,17607.8125,845175,43,12.27125,2.6875,6.212765957446808,82107.26895833333,0.7083333333333334,0.0625,10.791666666666666,17267.708333333332,49.291666666666664,22.958333333333332,48
2015-10-01,AK,18381.756756756757,1360250,42.810810810810814,12.21581081081081,2.6486486486486487,6.414285714285715,78709.77243243244,0.7027027027027027,0.13513513513513514,11.202702702702704,19065.72972972973,59.943243243243245,23.60810810810811,74
2015-11-01,AK,17655.16304347826,1624275,44.08695652173913,12.696739130434782,2.8043478260869565,5.943181818181818,82003.3925,0.7065217391304348,0.07608695652173914,10.934782608695652,21973.239130434784,64.5554347826087,23.91304347826087,92
2015-12-01,AK,16315.217391304348,1501000,43.30434782608695,12.530108695652174,2.782608695652174,6.363636363636363,80345.84413043478,0.717391304347826,0.05434782608695652,10.923913043478262,14993.945652173914,56.779347826086955,24.619565217391305,92
2016-01-01,AK,19520.92391304348,1795925,44.34782608695652,13.213260869565218,2.891304347826087,6.155555555555556,81691.98478260869,0.6521739130434783,0.07608695652173914,11.25,19702.619565217392,60.75869565217391,24.57608695652174,92
2016-02-01,AK,17644.736842105263,1676250,43.07368421052632,13.00157894736842,2.778947368421053,6.375,87568.58284210526,0.6526315789473685,0.1368421052631579,10.6,22286.01052631579,61.08736842105263,22.357894736842105,95
2016-03-01,AK,17032.37951807229,2827375,42.93975903614458,12.69198795180723,2.753012048192771,6.215686274509804,74125.07512048192,0.6867469879518072,0.14457831325301204,10.837349397590362,17445.066265060243,55.839156626506025,22.6144578313253,166
2016-04-01,AK,15911.274509803921,1622950,42.35294117647059,13.453235294117647,2.8823529411764706,5.242105263157895,72486.1024509804,0.7352941176470589,0.0784313725490196,10.57843137254902,16993.450980392157,57.30980392156863,21.058823529411764,102
2016-05-01,AK,16977.5,1018650,42,12.887666666666666,2.6666666666666665,6.172413793103448,68247.84416666666,0.7166666666666667,0.13333333333333333,10.616666666666667,19556.583333333332,57.406666666666666,23.433333333333334,60
2016-06-01,AK,17026.76767676768,1685650,43.03030303030303,12.605959595959597,2.585858585858586,5.979166666666667,85184.27939393939,0.7676767676767676,0.10101010101010101,10.83838383838384,18034.18181818182,56.22020202020202,24.282828282828284,99
2016-07-01,AK,17323.529411764706,1178000,42.35294117647059,13.690294117647058,2.7941176470588234,6.1692307692307695,101006.66176470589,0.7647058823529411,0.10294117647058823,10.764705882352942,17590.308823529413,58.24852941176471,23.852941176470587,68
2016-08-01,AK,15855.51948051948,1220875,43.79220779220779,14.017922077922078,2.9220779220779223,6.0394736842105265,85018.45194805195,0.7402597402597403,0.14285714285714285,11.03896103896104,17567.844155844155,59.435064935064936,22.48051948051948,77
2016-09-01,AK,15293.103448275862,887000,43.03448275862069,14.16,2.913793103448276,6.618181818181818,75415.35241379311,0.7758620689655172,0.06896551724137931,9.10344827586207,13552.724137931034,56.5,20.93103448275862,58
2016-10-01,AK,17210.416666666668,1032625,42.8,13.631,2.7666666666666666,6.5,86076.49666666667,0.6833333333333333,0.1,11.116666666666667,25151.933333333334,60.269999999999996,22.066666666666666,60
2016-11-01,AK,18498.14814814815,998900,41.77777777777778,14.188703703703704,2.814814814814815,6.60377358490566,92530.62962962964,0.6666666666666666,0.16666666666666666,10.37037037037037,23720.037037037036,55.43888888888889,22.98148148148148,54
2016-12-01,AK,17832.333333333332,1337425,42.72,13.381466666666666,2.72,6.706666666666667,83338.45333333334,0.6933333333333334,0.06666666666666667,10.92,19631.533333333333,61.894666666666666,24.64,75
2017-01-01,AK,17270.886075949365,1364400,41.46835443037975,13.600126582278481,2.7721518987341773,6,80956.03164556962,0.5822784810126582,0.08860759493670886,10.987341772151899,20513.189873417723,62.09113924050633,24.72151898734177,79
2017-02-01,AK,17343.22033898305,1023250,42.50847457627118,12.60677966101695,2.5762711864406778,5.803921568627451,80965.13559322034,0.7457627118644068,0.11864406779661017,10.474576271186441,18244.694915254237,56.998305084745766,23.06779661016949,59
2017-03-01,AK,17485.78431372549,1783550,41.88235294117647,13.511764705882353,2.696078431372549,5.663157894736842,81700.02852941176,0.7156862745098039,0.11764705882352941,10.696078431372548,23200.166666666668,60.833333333333336,22.362745098039216,102
2007-10-01,AL,6000,24000,36,13.04,4.25,1.5,26350,0,0.25,4.5,2413,35.8,10.75,4
2007-11-01,AL,3750,7500,36,11.065,3,3.5,62800,0,0,7.5,20148.5,72.85,20.5,2
2007-12-01,AL,10066.666666666666,30200,36,9.8533333333333335,2.3333333333333335,2.6666666666666665,70000,0,0.3333333333333333,9.666666666666666,20626.666666666668,56.266666666666666,23.666666666666668,3
2008-01-01,AL,17666.666666666668,53000,36,13.83,4.666666666666667,6.666666666666667,166666.66666666666,0,0,11,12574.666666666666,51.4,22,3
2008-02-01,AL,13875,41625,36,16.60333333333333,6,2.6666666666666665,57333.333333333336,0,0,12.333333333333334,36271,69.03333333333333,27,3
2008-03-01,AL,4300,8600,36,13.709999999999999,4.5,9,31220,0,0,9,25673,44.4,19,2
2008-06-01,AL,3400,3400,36,13.239999999999998,4,1,30000,0,0,8,3451,30.3,9,1
2008-07-01,AL,7500,15000,36,11.625,3,8,42498,0,0,12,5615.5,34.5,38,2
2008-11-01,AL,1833.3333333333333,5500,36,11.459999999999999,2.3333333333333335,5.333333333333333,46034.666666666664,0.3333333333333333,0,7.333333333333333,17641,30.533333333333335,18.666666666666668,3
2008-12-01,AL,12100,72600,36,12.781666666666666,3,2.5,61695.86,0.5,0.16666666666666666,7.333333333333333,9085.833333333334,39.98,19.333333333333332,6
2009-01-01,AL,11083.333333333334,66500,36,11.501666666666667,2.3333333333333335,6,68251.33333333333,0.5,0,11.166666666666666,26489.333333333332,37.2,32.333333333333336,6
2009-02-01,AL,8187.5,32750,36,11.3925,2.25,9,51774.25,0.5,0.5,9.25,28220,24.575,16.5,4
2009-03-01,AL,9033.333333333334,27100,36,12.316666666666666,2.3333333333333335,1.3333333333333333,51070.666666666664,1,0,6.333333333333333,4066,43.43333333333333,23.333333333333332,3
2009-04-01,AL,15200,15200,36,12.209999999999999,2,10,52000,0,0,12,32709,53.6,27,1
2009-06-01,AL,9833.333333333334,59000,36,12.405000000000001,2.6666666666666665,5.666666666666667,66424.01333333334,0.8333333333333334,0,9.5,17623.333333333332,33.766666666666666,28,6
2009-07-01,AL,10283.333333333334,61700,36,12.095,2.3333333333333335,4.333333333333333,72434.66666666667,0.5,0,8.666666666666666,11121.166666666666,56,19.166666666666668,6
2009-08-01,AL,8500,59500,36,10.382857142857143,1.7142857142857142,4.285714285714286,77427.42857142857,0.5714285714285714,0.14285714285714285,9.428571428571429,14902.857142857143,48.02857142857143,24.714285714285715,7
2009-09-01,AL,12000,24000,36,11.870000000000001,2.5,8.5,48998,0.5,0.5,8.5,10185,44.5,26.5,2
2009-10-01,AL,4614.285714285715,32300,36,10.82857142857143,2,4.285714285714286,42670.514285714286,0,0.14285714285714285,8.857142857142858,7582.428571428572,37.65714285714286,19,7
2009-11-01,AL,5818.75,23275,36,9.8825,1.75,4.75,64625,0,0.5,12.5,6904.75,22.15,38,4
2009-12-01,AL,9080,90800,36,12.748,2.6,4.6,49544,0.1,0.2,9.2,18325.4,51.49,20.4,10
2010-01-01,AL,10150,131950,36,11.919230769230769,2.4615384615384617,5.615384615384615,56347.13846153846,0.15384615384615385,0.07692307692307693,8.153846153846153,11363.923076923076,37.63076923076923,24.384615384615383,13
2010-02-01,AL,12400,99200,36,12.325,2.75,4.571428571428571,47676,0,0.375,7.125,9808.25,46.0875,20.375,8
2010-03-01,AL,7066.666666666667,63600,36,10.837777777777777,2.2222222222222223,6.25,41197.333333333336,0.1111111111111111,0.2222222222222222,7.777777777777778,5298.555555555556,30.566666666666666,18.555555555555557,9
2010-04-01,AL,8673.214285714286,121425,36,12.304285714285715,2.7142857142857144,4,97110.92857142857,0.2857142857142857,0.07142857142857142,7.285714285714286,5725.071428571428,36.67857142857143,19.928571428571427,14
2010-05-01,AL,12141.666666666666,72850,36,11.511666666666667,2.3333333333333335,6.166666666666667,57366,0.5,0.16666666666666666,10.5,10940.666666666666,36.75,36.833333333333336,6
2010-06-01,AL,11710,117100,45.6,12.645,2.8,5.5,56230,0.4,0.1,8.3,13083.8,51.06,21.8,10
2010-07-01,AL,5973.333333333333,89600,45.6,12.690666666666667,2.8,4.214285714285714,46830.666666666664,0.6,0.06666666666666667,7.466666666666667,8655.933333333332,38.913333333333334,20.733333333333334,15
2010-08-01,AL,9597.5,191950,49.2,12.2755,2.7,5.2631578947368425,50526.35,0.7,0.2,9.65,10726.9,44.78,23.3,20
2010-09-01,AL,7495,112425,40.8,11.336666666666666,2.2666666666666666,6.857142857142857,51162.933333333334,0.4666666666666667,0.2,8.333333333333334,8789.066666666668,38.28666666666667,26,15
2010-10-01,AL,10897.222222222223,196150,41.333333333333336,12.337777777777777,2.611111111111111,4.277777777777778,59553.666666666664,0.6666666666666666,0.16666666666666666,8.444444444444445,14070.222222222223,59.111111111111114,22.88888888888889,18
2010-11-01,AL,13815,138150,55.2,12.847000000000001,3.4,6.9,64526.2,0.8,0.1,8.5,15611,59.171,29.5,10
2010-12-01,AL,11168.421052631578,212200,43.578947368421055,10.33263157894737,2.3684210526315788,6.473684210526316,60178.78947368421,0.42105263157894735,0.05263157894736842,8.894736842105264,13894.263157894737,47.66842105263158,24.57894736842105,19
2011-01-01,AL,9967.857142857143,139550,48,10.680714285714286,2.5,3.5,60023.92857142857,0.7142857142857143,0.21428571428571427,9.857142857142858,12619.5,40.8,27,14
2011-02-01,AL,12700,190500,45.6,11.514,2.7333333333333334,6.066666666666666,63168.73333333333,0.7333333333333333,0.2,10.266666666666667,19348.533333333333,49.906666666666666,25.066666666666666,15
2011-03-01,AL,11810.714285714286,165350,44.57142857142857,12.696428571428571,3.142857142857143,6.142857142857143,63929.5,0.5,0.21428571428571427,8.285714285714286,7955.071428571428,45.07928571428572,24.214285714285715,14
2011-04-01,AL,12075,241500,44.4,11.829,2.8,6.842105263157895,65513,0.75,0.1,8.75,11059.15,38.08,23.35,20
2011-05-01,AL,10252,256300,45.6,11.8764,2.4,5.16,86558.24,0.72,0.2,8.76,17012.16,54.452,22.92,25
2011-06-01,AL,10813.541666666666,259525,42,11.422083333333333,2.2916666666666665,6.260869565217392,59780.833333333336,0.5833333333333334,0.08333333333333333,10.75,8583.416666666666,47.516666666666666,25.166666666666668,24
2011-07-01,AL,12176.666666666666,182650,44,12.378666666666666,2.7333333333333334,7.153846153846154,62795.066666666666,0.4,0.06666666666666667,8.533333333333333,13201.666666666666,48.18,21.133333333333333,15
2011-08-01,AL,11556.25,184900,45,11.660625,2.4375,5.214285714285714,56751.25,0.625,0.125,9.125,8712.1875,41.713125,21.5625,16
2011-09-01,AL,14246,356150,42.72,10.6296,1.96,5.285714285714286,66736.16,0.68,0.12,9.88,20250.12,41.532,25.92,25
2011-10-01,AL,12119.318181818182,266625,42.54545454545455,12.79,2.6363636363636362,4.590909090909091,59772.818181818184,0.6818181818181818,0.13636363636363635,10.136363636363637,12537.227272727272,48.93181818181818,26.681818181818183,22
2011-11-01,AL,16492.74193548387,511275,45.29032258064516,12.056451612903226,2.3870967741935485,5.241379310344827,85197.29032258065,0.7419354838709677,0.16129032258064516,11.225806451612904,10902.41935483871,40.938709677419354,28.322580645161292,31
2011-12-01,AL,16828.571428571428,353400,53.142857142857146,14.18,3.142857142857143,6.894736842105263,62909.229523809525,0.7142857142857143,0.09523809523809523,8.761904761904763,13458.857142857143,59.89047619047619,22.333333333333332,21
2012-01-01,AL,14417.592592592593,389275,43.111111111111114,12.06,2.3703703703703702,4.444444444444445,67594.81481481482,0.8148148148148148,0.14814814814814814,10.222222222222221,11325.185185185184,47.522222222222226,23.59259259259259,27
2012-02-01,AL,13832.5,414975,41.6,12.614333333333333,2.6666666666666665,6.833333333333333,61246.154,0.6666666666666666,0.13333333333333333,9.466666666666667,10857.033333333333,52.403333333333336,25.766666666666666,30
2012-03-01,AL,16761.11111111111,603400,42.666666666666664,12.550277777777778,2.3055555555555554,5.916666666666667,72058.13888888889,0.8055555555555556,0.25,10.472222222222221,12927.083333333334,47.93888888888889,27.416666666666668,36
2012-04-01,AL,12451.470588235294,423350,40.23529411764706,12.610882352941177,2.2941176470588234,5.852941176470588,60519.04705882353,0.5294117647058824,0.20588235294117646,10.323529411764707,10977.35294117647,53.71176470588235,25.235294117647058,34
2012-05-01,AL,15531.818181818182,683400,44.72727272727273,13.4375,2.7045454545454546,6.904761904761905,73489.68181818182,0.75,0.09090909090909091,11.272727272727273,16513.43181818182,58.24318181818182,27.181818181818183,44
2012-06-01,AL,12204.347826086956,561400,42.26086956521739,13.953913043478261,2.6956521739130435,6.560975609756097,53642.17391304348,0.5869565217391305,0.13043478260869565,10.695652173913043,15814.065217391304,59.732608695652175,23.67391304347826,46
2012-07-01,AL,14026.339285714286,785475,41.57142857142857,14.3125,2.8035714285714284,6.777777777777778,69475.37857142858,0.5892857142857143,0.14285714285714285,11.892857142857142,15928.214285714286,55.3125,28.714285714285715,56
2012-08-01,AL,12937.295081967213,789175,40.721311475409834,13.477704918032787,2.4754098360655736,6.633333333333334,61537.49868852459,0.5409836065573771,0.11475409836065574,10.62295081967213,10920.311475409837,50.91311475409836,24.327868852459016,61
2012-09-01,AL,13425,1167975,42.3448275862069,14.123103448275861,2.7011494252873565,6.0625,60072.40827586207,0.7011494252873564,0.14942528735632185,10.781609195402298,13771.563218390804,62.95862068965517,25.25287356321839,87
2012-10-01,AL,15133,1513300,41.76,14.3333,2.78,6.371134020618556,64420.31,0.61,0.12,10.6,15893.07,58.932,26.18,100
2012-11-01,AL,12966.032608695652,1192875,40.69565217391305,13.507173913043477,2.510869565217391,6.532608695652174,70175.3304347826,0.717391304347826,0.18478260869565216,11.01086956521739,14592.173913043478,55.95,27.98913043478261,92
2012-12-01,AL,14721.036585365853,1207125,44.19512195121951,16.01731707317073,3.2439024390243905,6.632911392405063,69055.03780487805,0.7682926829268293,0.12195121951219512,10.951219512195122,17364.060975609755,63.56951219512195,28.658536585365855,82
2013-01-01,AL,13622.602739726028,994450,40.602739726027394,14.57876712328767,2.7260273972602738,6.712328767123288,59866.3397260274,0.6712328767123288,0.0958904109589041,11.013698630136986,15625.698630136987,58.76301369863014,24.45205479452055,73
2013-02-01,AL,16404.21052631579,1558400,42.06315789473684,14.581473684210525,2.768421052631579,7.285714285714286,72138.6745263158,0.6736842105263158,0.11578947368421053,11.4,20907.378947368423,67.33578947368422,26.936842105263157,95
2013-03-01,AL,15646.205357142857,1752375,41.57142857142857,14.962053571428571,2.9732142857142856,6.62037037037037,71625.625,0.6785714285714286,0.14285714285714285,12.026785714285714,16189.642857142857,62.32946428571429,27.473214285714285,112
2013-04-01,AL,13784.278350515464,1337075,41.44329896907217,14.914432989690722,2.917525773195876,6.615384615384615,59380.989690721646,0.5979381443298969,0.08247422680412371,10.422680412371134,14640.835051546392,56.49793814432989,23.515463917525775,97
2013-05-01,AL,13325.568181818182,1758975,42.54545454545455,15.380530303030303,3.037878787878788,6.484126984126984,61764.08515151515,0.6818181818181818,0.09848484848484848,10.386363636363637,12866.431818181818,60.25530303030303,24.84090909090909,132
2013-06-01,AL,13890.671641791045,1861350,44.59701492537314,15.745597014925373,3.1791044776119404,6.832,64998.31850746269,0.6940298507462687,0.11940298507462686,10.73134328358209,15780.15671641791,59.689473684210526,27.708955223880597,134
2013-07-01,AL,13989.311594202898,1930525,42.43478260869565,15.03463768115942,3.0144927536231885,6.954545454545454,65115.790072463766,0.717391304347826,0.15942028985507245,10.942028985507246,12634.340579710144,57.56934306569343,26.934782608695652,138
2013-08-01,AL,14335.271317829458,1849250,43.44186046511628,14.96139534883721,2.9767441860465116,6.223140495867769,69088.82658914728,0.6821705426356589,0.09302325581395349,10.542635658914728,16051.116279069767,61.964341085271315,24.868217054263567,129
2013-09-01,AL,14120.616883116883,2174575,44.72727272727273,15.752857142857144,3.207792207792208,6.776978417266187,66295.41688311688,0.7922077922077922,0.1038961038961039,11.142857142857142,15165.27922077922,61.20324675324675,26.038961038961038,154
2013-10-01,AL,13701.153846153846,2671725,43.87692307692308,15.218615384615385,3,7.114754098360656,61329.53594871795,0.7846153846153846,0.09743589743589744,10.887179487179488,14038.010256410256,57.296410256410255,26.625641025641027,195
2013-11-01,AL,14797.150259067357,2855850,44.829015544041454,15.209948186528496,2.9637305699481864,6.779005524861878,69543.46150259067,0.7616580310880829,0.13989637305699482,10.849740932642487,14461.150259067357,59.83678756476684,26.196891191709845,193
2013-12-01,AL,15847.526041666666,3042725,43.125,14.572447916666667,2.8697916666666665,6.818181818181818,73621.58010416667,0.7916666666666666,0.11458333333333333,11.15625,15289.833333333334,57.67225130890052,27.859375,192
2014-01-01,AL,14645.547945205479,3207375,43.342465753424655,14.50730593607306,2.8767123287671232,6.649038461538462,72214.42748858448,0.7625570776255708,0.1324200913242009,11.515981735159817,14647.566210045663,58.662100456621005,27.40639269406393,219
2014-02-01,AL,14955.816831683169,3021075,44.31683168316832,14.702079207920791,2.9455445544554455,6.697297297297298,69586.51168316831,0.7227722772277227,0.13861386138613863,11.148514851485148,15629.579207920791,57.07178217821782,27.064356435643564,202
2014-03-01,AL,15461.737089201877,3293350,44.7887323943662,15.100422535211267,3.1267605633802815,6.282051282051282,71819.57131455399,0.7652582159624414,0.1643192488262911,11.211267605633802,14193.530516431925,57.97464788732395,27.056338028169016,213
2014-04-01,AL,14778.270042194094,3502450,43.79746835443038,14.564472573839662,2.957805907172996,6.748858447488584,69839.20514767933,0.7552742616033755,0.1350210970464135,11.978902953586498,15251.666666666666,57.49493670886076,28.514767932489452,237
2014-05-01,AL,14273.627450980392,3639775,44.94117647058823,14.455294117647059,3.1098039215686275,6.610878661087866,69913.82305882353,0.6549019607843137,0.1411764705882353,11.403921568627451,14609.941176470587,55.02156862745098,28.31764705882353,255
2014-06-01,AL,15211.3184079602,3057475,45.791044776119406,13.699651741293533,2.955223880597015,6.752631578947368,71710.29751243781,0.6666666666666666,0.15422885572139303,11.845771144278608,15499.796019900497,56.25820895522388,28.756218905472636,201
2014-07-01,AL,14991.160949868074,5681650,45.30870712401055,14.51939313984169,3.192612137203166,6.636871508379889,67090.96517150395,0.6174142480211082,0.14775725593667546,11.401055408970976,14220.255936675461,57.25356200527705,27.58311345646438,379
2014-08-01,AL,15796.186440677966,3727900,45.05084745762712,14.645381355932203,3.194915254237288,6.290748898678414,72228.07050847457,0.673728813559322,0.13559322033898305,12.203389830508474,16694.449152542373,57.48177966101695,27.991525423728813,236
2014-09-01,AL,15219.262295081968,1856750,44.0655737704918,14.277377049180329,3.122950819672131,6.892857142857143,70701.08090163935,0.7377049180327869,0.09016393442622951,11.737704918032787,17827.360655737706,55.81147540983606,26.737704918032787,122
2014-10-01,AL,14734.935897435897,8045275,44.747252747252745,13.663168498168497,2.9065934065934065,6.531620553359684,66827.14926739926,0.6868131868131868,0.15384615384615385,11.717948717948717,14932.239926739927,57.02728937728938,28.358974358974358,546
2014-11-01,AL,13909.782608695652,4159025,44.34782608695652,13.7361872909699,3.040133779264214,6.734767025089606,63689.67722408027,0.7023411371237458,0.09698996655518395,10.876254180602007,14430.03678929766,56.68695652173913,25.956521739130434,299
2014-12-01,AL,15800.6,1975075,45.6,13.85792,3.056,7.232758620689655,71192.07864,0.704,0.152,10.52,18269.768,56.9168,25.384,125
2015-01-01,AL,15117.446043165468,6303975,45.32374100719424,13.662182254196642,3.0095923261390887,7.0152284263959395,68026.03553956834,0.7026378896882494,0.14388489208633093,11.386091127098322,17361.764988009592,57.823980815347724,26.13429256594724,417
2015-02-01,AL,15496.496815286624,4865900,44.10191082802548,13.399108280254778,2.9522292993630574,6.704861111111111,65747.01003184714,0.7515923566878981,0.1910828025477707,11.471337579617835,15287.48407643312,56.63407643312102,27.26751592356688,314
2015-03-01,AL,14850.479233226837,4648200,45.73801916932907,13.616581469648562,3.0638977635782747,6.3533333333333335,68067.8838658147,0.7220447284345048,0.15335463258785942,11.45367412140575,15826.29073482428,57.75224358974359,26.82108626198083,313
2015-04-01,AL,15287.863070539419,7368750,44.4149377593361,13.134751037344397,2.9356846473029043,6.803571428571429,66294.0927593361,0.7033195020746889,0.17634854771784234,11.784232365145229,16352.533195020747,55.96943866943867,27.228215767634854,482
2015-05-01,AL,14650.956632653062,5743175,45.55102040816327,13.626607142857143,3.048469387755102,6.7202216066482,71668.1518622449,0.7423469387755102,0.1556122448979592,11.479591836734693,15424.109693877552,54.91887755102041,26.494897959183675,392
2015-06-01,AL,15497.316384180791,5486050,44.47457627118644,13.29909604519774,2.9717514124293785,6.5675675675675675,69884.27121468926,0.7033898305084746,0.1553672316384181,11.3954802259887,16833.70338983051,56.012146892655366,25.3954802259887,354
2015-07-01,AL,15497.271986970683,9515325,44.990228013029316,13.141074918566774,2.962540716612378,6.596187175043328,71222.43661237785,0.6938110749185668,0.15798045602605862,12.127035830618892,16723.434853420196,53.29837133550489,26.947882736156352,614
2015-08-01,AL,15168.120805369128,6780150,44.91275167785235,13.047695749440715,2.9217002237136467,6.739759036144578,69971.2784787472,0.7069351230425056,0.16778523489932887,11.225950782997764,18015.63310961969,54.34944071588367,25.237136465324383,447
2015-09-01,AL,15680.997109826589,5425625,46.26589595375722,13.422080924855491,3.040462427745665,6.65615141955836,72331.7926300578,0.7341040462427746,0.1907514450867052,12.054913294797688,16966.598265895955,53.48092485549133,26.410404624277458,346
2015-10-01,AL,14668.564742589704,9402550,44.23712948517941,12.962808112324494,2.90795631825273,7.013559322033898,69491.48205928237,0.7316692667706708,0.16380655226209048,11.58814352574103,14850.065522620906,54.6697965571205,27.23088923556942,641
2015-11-01,AL,14956.111111111111,7403275,44.63030303030303,12.622787878787879,2.77979797979798,6.65695067264574,71244.79717171717,0.7474747474747475,0.15353535353535352,11.757575757575758,16986.39595959596,54.56,26.517171717171717,495
2015-12-01,AL,14375.375939849624,7647700,44.30075187969925,13.001597744360902,2.9210526315789473,6.875251509054326,70870.59654135338,0.7218045112781954,0.19172932330827067,11.667293233082706,15589.00939849624,53.42391713747646,26.590225563909776,532
2016-01-01,AL,14676.094890510949,6031875,43.59124087591241,12.815936739659367,2.8248175182481754,6.490666666666667,72848.66530413626,0.6058394160583942,0.1654501216545012,12.038929440389294,17432.469586374697,54.00048780487805,26.85888077858881,411
2016-02-01,AL,14859.330628803245,7325650,43.64300202839757,13.239817444219067,2.849898580121704,6.661469933184855,76010.4070791075,0.6774847870182555,0.18661257606490872,11.900608519269777,16740.277890466532,52.98089430894309,27.099391480730223,493
2016-03-01,AL,14935.049019607843,10663625,42.857142857142854,13.454915966386555,2.911764705882353,6.639625585023401,68715.47831932773,0.6596638655462185,0.16106442577030813,11.756302521008404,15877.382352941177,54.142436974789916,26.410364145658264,714
2016-04-01,AL,13712.556306306305,6088375,41.891891891891895,12.994572072072073,2.81981981981982,6.4367245657568235,68054.8159009009,0.6869369369369369,0.23648648648648649,11.518018018018019,15287.844594594595,53.71402714932127,24.934684684684683,444
2016-05-01,AL,13207.480818414322,5164125,41.9539641943734,12.779769820971866,2.670076726342711,6.52112676056338,71645.45046035806,0.7340153452685422,0.2020460358056266,11.347826086956522,15101.125319693094,51.70230769230769,25.48081841432225,391
